cd_talhao;dt_hr_local_inicial;cd_equipamento;vl_velocidade;vl_rpm;vl_temperatura_motor;vl_consumo_instantaneo
401;09/11/2021 00:00;460,00;5.8;1858,00;99,00;41.1
401;09/11/2021 00:00;9084,00;3.13;1965,00;86,00;37.55
*NAO_DEFINIDO*;09/11/2021 00:00;9084,00;4.99;2044,00;98,00;36.09
401;09/11/2021 00:00;9084,00;4.88;1992,00;98,00;64,00
401;09/11/2021 00:00;9084,00;6.01;2052,00;98,00;59.31
401;09/11/2021 00:00;9084,00;5.35;2011,00;98,00;62.67
401;09/11/2021 00:00;9084,00;6.31;2065,00;98,00;57.83
401;09/11/2021 00:00;9084,00;6.16;2068,00;98,00;62.53
401;09/11/2021 00:00;9084,00;6.29;2034,00;98,00;59.98
401;09/11/2021 00:00;9084,00;6.28;2041,00;98,00;60.48
401;09/11/2021 00:00;9084,00;6.06;2017,00;98,00;63.24
401;09/11/2021 00:00;9084,00;6.17;2060,00;98,00;62.28
401;09/11/2021 00:00;9084,00;6.35;2059,00;98,00;62.85
401;09/11/2021 00:00;9084,00;6.12;2036,00;98,00;62.31
401;09/11/2021 00:00;9084,00;5.99;2079,00;98,00;61.68
401;09/11/2021 00:00;9084,00;5.69;2076,00;98,00;62.52
401;09/11/2021 00:00;9084,00;5.92;2074,00;98,00;61.36
401;09/11/2021 00:00;9084,00;5.69;2049,00;98,00;66.67
401;09/11/2021 00:00;9084,00;6.31;2056,00;98,00;61.23
401;09/11/2021 00:00;9084,00;5.81;2056,00;98,00;66.21
401;09/11/2021 00:00;9084,00;5.9;2050,00;98,00;64.08
401;09/11/2021 00:00;9084,00;6.27;2049,00;98,00;60.18
401;09/11/2021 00:00;9084,00;6.26;2053,00;98,00;60.07
401;09/11/2021 00:00;9084,00;6.26;2058,00;98,00;60.87
401;09/11/2021 00:00;9084,00;6.25;2021,00;98,00;60.97
401;09/11/2021 00:00;9084,00;5.77;2058,00;98,00;63.76
401;09/11/2021 00:00;9084,00;5.87;2025,00;98,00;62.98
401;09/11/2021 00:00;9084,00;6.18;2038,00;98,00;61.9
401;09/11/2021 00:00;9084,00;6.2;2036,00;98,00;62.95
401;09/11/2021 00:00;9084,00;6.07;2056,00;98,00;62.56
401;09/11/2021 00:00;9084,00;6.31;2055,00;98,00;60.78
401;09/11/2021 00:00;9084,00;6.15;2055,00;98,00;62.56
401;09/11/2021 00:00;9084,00;6.25;2062,00;98,00;61.57
401;09/11/2021 00:00;9084,00;6.11;2050,00;98,00;61.99
401;09/11/2021 00:00;9084,00;6.09;2060,00;98,00;62.68
401;09/11/2021 00:00;9084,00;6.16;2055,00;98,00;62.06
401;09/11/2021 00:00;9084,00;6.2;2040,00;98,00;62.7
401;09/11/2021 00:00;9084,00;6.17;2062,00;98,00;61.73
401;09/11/2021 00:00;9084,00;5.95;2053,00;98,00;61.25
401;09/11/2021 00:00;9084,00;5.78;2039,00;98,00;63.38
401;09/11/2021 00:00;9084,00;6.31;2054,00;99,00;60.72
401;09/11/2021 00:00;9084,00;6.01;2038,00;99,00;62.49
401;09/11/2021 00:00;9084,00;5.81;2042,00;99,00;62.35
401;09/11/2021 00:00;9084,00;6.33;2052,00;99,00;59.23
401;09/11/2021 00:00;9084,00;6.11;2037,00;99,00;62.23
401;09/11/2021 00:00;9084,00;6.2;2046,00;99,00;61.58
401;09/11/2021 00:00;9084,00;6.26;2057,00;99,00;60.95
401;09/11/2021 00:00;9084,00;6.07;2055,00;99,00;62.82
401;09/11/2021 00:00;9084,00;5.88;2009,00;99,00;65.44
401;09/11/2021 00:00;9084,00;6.02;2058,00;99,00;62.17
401;09/11/2021 00:00;9084,00;5.68;2056,00;99,00;64.67
401;09/11/2021 00:00;9084,00;5.44;2057,00;99,00;65.7
401;09/11/2021 00:00;9084,00;5.77;2050,00;99,00;65.46
401;09/11/2021 00:00;9084,00;6.11;2037,00;99,00;61.2
401;09/11/2021 00:00;9084,00;5.5;2069,00;99,00;67.73
401;09/11/2021 00:00;9084,00;5.81;2065,00;99,00;65.08
401;09/11/2021 00:00;9084,00;5.96;2064,00;99,00;64.47
401;09/11/2021 00:00;9084,00;6.05;2062,00;99,00;63.23
401;09/11/2021 00:00;9084,00;6.12;2044,00;99,00;64.11
401;09/11/2021 00:00;9084,00;6.13;2060,00;99,00;64.62
401;09/11/2021 00:00;9084,00;6.09;2059,00;99,00;66.9
401;09/11/2021 00:00;9084,00;5.96;2020,00;99,00;66.15
401;09/11/2021 00:00;9084,00;5.88;2060,00;99,00;68.67
401;09/11/2021 00:00;9084,00;6.14;2065,00;99,00;65.43
401;09/11/2021 00:00;9084,00;5.83;2074,00;99,00;68.85
401;09/11/2021 00:00;9084,00;5.79;2047,00;99,00;65.42
401;09/11/2021 00:00;9084,00;5.89;2044,00;99,00;66,00
401;09/11/2021 00:00;9084,00;6.18;2082,00;99,00;62.24
401;09/11/2021 00:00;9084,00;5.71;2048,00;99,00;68.62
401;09/11/2021 00:00;9084,00;5.81;2033,00;99,00;66.8
401;09/11/2021 00:00;9084,00;5.51;2025,00;99,00;68.18
401;09/11/2021 00:00;9084,00;5.84;2040,00;99,00;67.91
401;09/11/2021 00:00;9084,00;6.21;2059,00;99,00;64.69
401;09/11/2021 00:00;9084,00;5.55;2030,00;99,00;68.92
401;09/11/2021 00:00;9084,00;5.49;2047,00;99,00;69.97
401;09/11/2021 00:00;9084,00;5.91;2063,00;99,00;67.05
401;09/11/2021 00:00;9084,00;6.16;2038,00;99,00;64.69
401;09/11/2021 00:00;9084,00;6.02;2060,00;99,00;65.75
401;09/11/2021 00:00;9084,00;5.33;2032,00;99,00;71.54
401;09/11/2021 00:00;9084,00;5.94;2062,00;99,00;66.37
401;09/11/2021 00:00;9084,00;5.63;2031,00;99,00;69.37
401;09/11/2021 00:00;9084,00;6.27;2079,00;99,00;64.97
401;09/11/2021 00:00;9084,00;5.74;2032,00;99,00;71.27
401;09/11/2021 00:00;9084,00;5.95;2040,00;99,00;66.78
401;09/11/2021 00:00;9084,00;5.33;2049,00;99,00;71.61
401;09/11/2021 00:00;9084,00;5.75;2040,00;99,00;68.24
401;09/11/2021 00:00;9084,00;6.04;2080,00;99,00;64.38
401;09/11/2021 00:00;9084,00;5.53;2053,00;99,00;71.24
401;09/11/2021 00:00;9084,00;5.54;2041,00;99,00;70.43
401;09/11/2021 00:00;9084,00;6.18;2089,00;99,00;65.44
401;09/11/2021 00:00;9084,00;5.64;2079,00;99,00;68.72
401;09/11/2021 00:00;9084,00;5.5;2021,00;99,00;69.69
401;09/11/2021 00:00;9084,00;5.88;2096,00;99,00;69.44
401;09/11/2021 00:00;9084,00;6.24;2128,00;99,00;66.71
401;09/11/2021 00:00;9084,00;5.06;1982,00;99,00;72.01
401;09/11/2021 00:00;9084,00;5.41;2098,00;99,00;70.37
401;09/11/2021 00:00;9084,00;6.05;2132,00;99,00;67.46
401;09/11/2021 00:00;9084,00;6.2;2094,00;99,00;67.49
401;09/11/2021 00:00;9084,00;5.78;2116,00;99,00;68.5
401;09/11/2021 00:00;9084,00;5.91;2095,00;99,00;68.3
401;09/11/2021 00:00;9084,00;5.95;2062,00;99,00;69.55
401;09/11/2021 00:00;9084,00;6.52;2108,00;99,00;64.55
401;09/11/2021 00:00;9084,00;6.18;2100,00;99,00;68.1
401;09/11/2021 00:00;9084,00;5.91;2103,00;99,00;68.99
401;09/11/2021 00:00;9084,00;5.85;2078,00;99,00;67.67
401;09/11/2021 00:00;9084,00;5.74;2102,00;99,00;67.51
401;09/11/2021 00:00;9084,00;6.01;2093,00;99,00;68.19
401;09/11/2021 00:00;9084,00;6.15;2112,00;99,00;66.61
401;09/11/2021 00:00;9084,00;5.51;2113,00;99,00;69.53
401;09/11/2021 00:00;9084,00;6.43;2098,00;99,00;65.12
401;09/11/2021 00:00;9084,00;6.24;2137,00;99,00;66.37
401;09/11/2021 00:00;9084,00;6.47;2142,00;99,00;66.18
401;09/11/2021 00:00;9084,00;6.16;2079,00;99,00;68.68
401;09/11/2021 00:00;9084,00;6.4;2087,00;99,00;65.3
401;09/11/2021 00:00;9084,00;5.85;2079,00;99,00;70.21
401;09/11/2021 00:00;9084,00;6.56;2103,00;99,00;65.82
401;09/11/2021 00:00;9084,00;5.98;1997,00;99,00;68.77
401;09/11/2021 00:00;9084,00;6.08;2102,00;99,00;67.46
401;09/11/2021 00:00;9084,00;6.22;2131,00;99,00;66.24
401;09/11/2021 00:00;9084,00;6.15;2097,00;99,00;68.14
401;09/11/2021 00:00;9084,00;6.51;2124,00;99,00;63.69
401;09/11/2021 00:00;9084,00;6.03;2115,00;99,00;67.69
401;09/11/2021 00:00;9084,00;5.74;2101,00;99,00;68.22
401;09/11/2021 00:00;9084,00;6.33;2155,00;99,00;66.21
401;09/11/2021 00:00;9084,00;5.91;2063,00;99,00;68.81
401;09/11/2021 00:00;9084,00;5.88;2098,00;99,00;69.36
401;09/11/2021 00:00;9084,00;6.16;2071,00;98,00;66.05
401;09/11/2021 00:00;9084,00;5.43;2027,00;98,00;69.87
401;09/11/2021 00:00;9084,00;5.62;2091,00;98,00;70.03
401;09/11/2021 00:00;9084,00;6.19;2096,00;98,00;65.52
401;09/11/2021 00:00;9084,00;5.61;2058,00;98,00;69.97
401;09/11/2021 00:00;9084,00;6.18;2108,00;98,00;67.4
401;09/11/2021 00:00;9084,00;6.44;2089,00;98,00;66.28
401;09/11/2021 00:00;9084,00;5.86;2121,00;98,00;68.38
401;09/11/2021 00:00;9084,00;6.38;2123,00;98,00;65.69
401;09/11/2021 00:00;9084,00;6.19;2098,00;98,00;66.94
401;09/11/2021 00:00;9084,00;6,00;2070,00;98,00;67.65
401;09/11/2021 00:00;9084,00;5.57;2116,00;98,00;69.18
401;09/11/2021 00:00;9084,00;6.04;2109,00;98,00;65.38
401;09/11/2021 00:00;9084,00;5.61;2095,00;98,00;68.81
401;09/11/2021 00:00;9084,00;6.33;2097,00;98,00;66.43
401;09/11/2021 00:00;9084,00;6.13;2060,00;98,00;67.87
401;09/11/2021 00:00;9084,00;5.62;2059,00;98,00;69.69
401;09/11/2021 00:00;9084,00;5.7;2091,00;98,00;69.15
401;09/11/2021 00:00;9084,00;5.91;2096,00;98,00;67.75
401;09/11/2021 00:00;9084,00;5.8;2114,00;98,00;68.62
401;09/11/2021 00:00;9084,00;5.82;2062,00;98,00;68.58
401;09/11/2021 00:00;9084,00;6.11;2097,00;98,00;66.8
401;09/11/2021 00:00;9084,00;5.5;2084,00;98,00;70.27
401;09/11/2021 00:00;9084,00;5.57;2081,00;98,00;68.89
401;09/11/2021 00:00;9084,00;6.11;2112,00;98,00;66.93
401;09/11/2021 00:00;9084,00;5.43;2079,00;98,00;71.02
401;09/11/2021 00:00;9084,00;5.52;2037,00;98,00;69.25
401;09/11/2021 00:00;9084,00;5.56;2097,00;98,00;69.34
401;09/11/2021 00:00;9084,00;5.48;2071,00;98,00;68.87
401;09/11/2021 00:00;9084,00;5.3;2073,00;98,00;68.57
401;09/11/2021 00:00;9084,00;5.47;2065,00;98,00;68.21
401;09/11/2021 00:00;9084,00;5.6;2108,00;98,00;67.74
401;09/11/2021 00:00;9084,00;5.12;1808,00;97,00;71.62
401;09/11/2021 00:00;9084,00;6.4;2075,00;97,00;72.35
401;09/11/2021 00:00;9084,00;5.18;1899,00;97,00;74.73
401;09/11/2021 00:00;9084,00;5.13;1912,00;97,00;75.35
401;09/11/2021 00:00;9084,00;5.51;2063,00;97,00;73.54
401;09/11/2021 00:00;9084,00;5.42;2060,00;97,00;66.13
401;09/11/2021 00:00;9084,00;4.42;2011,00;97,00;72.49
401;09/11/2021 00:00;9084,00;5.09;2096,00;97,00;68.99
401;09/11/2021 00:00;9084,00;5.09;2085,00;96,00;67.61
401;09/11/2021 00:00;9084,00;3.93;1990,00;96,00;71.31
401;09/11/2021 00:00;9084,00;5.15;1971,00;96,00;64.39
401;09/11/2021 00:00;9084,00;4.39;1989,00;96,00;70.97
401;09/11/2021 00:00;9084,00;4.5;1980,00;96,00;64.97
401;09/11/2021 00:00;9084,00;4.72;1951,00;96,00;68.48
401;09/11/2021 00:00;9084,00;4.97;1971,00;96,00;66.28
401;09/11/2021 00:00;9084,00;4.76;1963,00;96,00;69.5
401;09/11/2021 00:00;9084,00;5.11;1985,00;96,00;65.31
401;09/11/2021 00:00;9084,00;4.16;1992,00;95,00;69.94
401;09/11/2021 00:00;9084,00;4.67;1977,00;95,00;66.95
401;09/11/2021 00:00;9084,00;4.7;1969,00;95,00;68.83
401;09/11/2021 00:00;9084,00;4.69;1955,00;95,00;71.57
401;09/11/2021 00:00;9084,00;5.02;1993,00;95,00;66.7
401;09/11/2021 00:00;9084,00;4.47;1968,00;95,00;70.18
401;09/11/2021 00:00;9084,00;3.38;1905,00;94,00;70.08
401;09/11/2021 00:00;9084,00;3.35;1986,00;94,00;69.22
401;09/11/2021 00:00;9084,00;4.61;1974,00;94,00;65.9
401;09/11/2021 00:00;9084,00;4.41;1927,00;94,00;67.81
401;09/11/2021 00:00;9084,00;4.18;1971,00;94,00;70,00
401;09/11/2021 00:00;9084,00;4.73;1969,00;94,00;68.8
401;09/11/2021 00:00;9084,00;4.98;1968,00;93,00;68.88
401;09/11/2021 00:00;9084,00;4.82;1963,00;93,00;71.19
401;09/11/2021 00:00;9084,00;4.81;1758,00;93,00;70.11
401;09/11/2021 00:00;9084,00;4.1;1963,00;93,00;60.33
401;09/11/2021 00:00;9084,00;3.94;1968,00;93,00;58.37
401;09/11/2021 00:00;9084,00;3.53;1854,00;93,00;52.68
401;09/11/2021 00:00;9084,00;4.91;1976,00;96,00;54.67
401;09/11/2021 00:00;9084,00;4.07;1978,00;96,00;63.9
401;09/11/2021 00:00;9084,00;4.3;1942,00;95,00;63.65
401;09/11/2021 00:00;9084,00;5.3;1992,00;95,00;61.47
401;09/11/2021 00:00;9084,00;4.65;1946,00;95,00;64.72
401;09/11/2021 00:00;9084,00;5.63;1992,00;95,00;58.92
401;09/11/2021 00:00;9084,00;5.97;1995,00;95,00;57.75
401;09/11/2021 00:00;9084,00;5.72;1954,00;95,00;62.1
401;09/11/2021 00:00;9084,00;5.56;1968,00;95,00;63.4
401;09/11/2021 00:00;9084,00;5.91;1976,00;95,00;57.23
401;09/11/2021 00:00;9084,00;5.32;1950,00;95,00;63.76
401;09/11/2021 00:00;9084,00;6.19;2002,00;95,00;56.17
401;09/11/2021 00:00;9084,00;5.55;1969,00;95,00;60.35
401;09/11/2021 00:00;9084,00;5.52;1971,00;95,00;60.04
401;09/11/2021 00:00;9084,00;5.24;1989,00;95,00;59.99
401;09/11/2021 00:00;9084,00;5.03;1975,00;95,00;64.06
401;09/11/2021 00:00;9084,00;5.04;1920,00;95,00;58.99
401;09/11/2021 00:00;9084,00;4.73;1914,00;95,00;62.06
401;09/11/2021 00:00;9084,00;5.47;1946,00;95,00;58.95
401;09/11/2021 00:00;9084,00;4.99;1934,00;95,00;62.37
401;09/11/2021 00:00;9084,00;5.39;1923,00;95,00;59.07
401;09/11/2021 00:00;9084,00;5.53;1944,00;95,00;57.99
401;09/11/2021 00:00;9084,00;5.44;1912,00;95,00;60.62
401;09/11/2021 00:00;9084,00;5.68;1927,00;95,00;58.85
401;09/11/2021 00:00;9084,00;5.95;1927,00;95,00;56.73
401;09/11/2021 00:00;9084,00;5.89;1912,00;95,00;56.24
401;09/11/2021 00:00;9084,00;5.99;1924,00;95,00;55.59
401;09/11/2021 00:00;9084,00;5.95;1933,00;95,00;54.93
401;09/11/2021 00:00;9084,00;5.58;1911,00;95,00;60.69
401;09/11/2021 00:00;9084,00;5.49;1920,00;94,00;57.98
401;09/11/2021 00:00;9084,00;5.34;1953,00;94,00;58.79
401;09/11/2021 00:00;9084,00;5.14;1915,00;94,00;61.65
401;09/11/2021 00:00;9084,00;5.97;1933,00;94,00;54.96
401;09/11/2021 00:00;9084,00;5.37;1931,00;94,00;58.7
401;09/11/2021 00:00;9084,00;5.18;1922,00;94,00;62.19
401;09/11/2021 00:00;9084,00;5.85;1935,00;94,00;55.69
401;09/11/2021 00:00;9084,00;6.06;1964,00;94,00;54.16
401;09/11/2021 00:00;9084,00;5.94;1946,00;94,00;53.81
401;09/11/2021 00:00;9084,00;6.02;1958,00;94,00;54.98
401;09/11/2021 00:00;9084,00;5.89;1936,00;94,00;55.05
401;09/11/2021 00:00;9084,00;5.95;1946,00;94,00;55.09
401;09/11/2021 00:00;9084,00;5.9;1941,00;94,00;55.47
401;09/11/2021 00:00;9084,00;5.75;1935,00;94,00;58.01
401;09/11/2021 00:00;9084,00;5.99;1924,00;94,00;53.79
401;09/11/2021 00:00;9084,00;5.9;1947,00;94,00;56.52
401;09/11/2021 00:00;9084,00;5.98;1932,00;94,00;56.24
401;09/11/2021 00:00;9084,00;6.05;1929,00;94,00;55.46
401;09/11/2021 00:00;9084,00;5.9;1926,00;94,00;55.56
401;09/11/2021 00:00;9084,00;5.9;1918,00;94,00;57.94
401;09/11/2021 00:00;9084,00;5.89;1946,00;94,00;57.65
401;09/11/2021 00:00;9084,00;6.09;1942,00;94,00;53.73
401;09/11/2021 00:00;9084,00;5.91;1925,00;94,00;58.1
401;09/11/2021 00:00;9084,00;6.11;1939,00;94,00;55.4
401;09/11/2021 00:00;9084,00;5.96;1915,00;94,00;57.89
401;09/11/2021 00:00;9084,00;5.88;1909,00;94,00;57.56
401;09/11/2021 00:00;9084,00;6,00;1927,00;94,00;56.11
401;09/11/2021 00:00;9084,00;6.01;1924,00;94,00;56.58
401;09/11/2021 00:00;9084,00;6.06;1917,00;94,00;56.23
401;09/11/2021 00:00;9084,00;6.13;1920,00;94,00;55.2
401;09/11/2021 00:00;9084,00;5.97;1897,00;94,00;54.61
401;09/11/2021 00:00;9084,00;5.93;1940,00;94,00;57.66
401;09/11/2021 00:00;9084,00;5.95;1951,00;94,00;57.39
401;09/11/2021 00:00;9084,00;6.07;1933,00;94,00;56.37
401;09/11/2021 00:00;9084,00;5.88;1935,00;94,00;58.29
401;09/11/2021 00:00;9084,00;6.02;1921,00;94,00;55.45
401;09/11/2021 00:00;9084,00;6.01;1930,00;94,00;55.35
401;09/11/2021 00:00;9084,00;5.89;1929,00;94,00;57.56
401;09/11/2021 00:00;9084,00;6.15;1955,00;94,00;54.31
401;09/11/2021 00:00;9084,00;5.93;1913,00;94,00;57.06
401;09/11/2021 00:00;9084,00;5.96;1931,00;94,00;56.56
401;09/11/2021 00:00;9084,00;6.08;1938,00;94,00;54.43
401;09/11/2021 00:00;9084,00;5.99;1927,00;94,00;56.73
401;09/11/2021 00:00;9084,00;6.02;1936,00;94,00;55.58
401;09/11/2021 00:00;9084,00;5.73;1906,00;94,00;57.44
401;09/11/2021 00:00;9084,00;5.99;1966,00;94,00;55.94
401;09/11/2021 00:00;9084,00;5.9;1906,00;94,00;58.32
401;09/11/2021 00:00;9084,00;5.88;1918,00;94,00;58.83
401;09/11/2021 00:00;9084,00;6.06;1928,00;94,00;55.05
401;09/11/2021 00:00;9084,00;6.01;1926,00;94,00;56.48
401;09/11/2021 00:00;9084,00;5.96;1916,00;93,00;57.29
401;09/11/2021 00:00;9084,00;6.01;1944,00;93,00;56.93
401;09/11/2021 00:00;9084,00;5.91;1940,00;93,00;57.65
401;09/11/2021 00:00;9084,00;6.02;1933,00;93,00;56.29
401;09/11/2021 00:00;9084,00;6,00;1936,00;93,00;58.35
401;09/11/2021 00:00;9084,00;5.76;1948,00;93,00;58.56
401;09/11/2021 00:00;9084,00;5.67;1901,00;93,00;61.77
401;09/11/2021 00:00;9084,00;5.98;1960,00;93,00;57.28
401;09/11/2021 00:00;9084,00;5.94;1955,00;93,00;58.72
401;09/11/2021 00:00;9084,00;5.97;1953,00;93,00;57.4
401;09/11/2021 00:00;9084,00;5.99;1947,00;93,00;58.19
401;09/11/2021 00:00;9084,00;5.99;1939,00;93,00;57.35
401;09/11/2021 00:00;9084,00;5.84;1941,00;93,00;57.75
401;09/11/2021 00:00;9084,00;5.64;1943,00;93,00;60.93
401;09/11/2021 00:00;9084,00;6.13;1934,00;93,00;53.81
401;09/11/2021 00:00;9084,00;5.64;1926,00;93,00;59.21
401;09/11/2021 00:00;9084,00;5.26;1892,00;92,00;62.03
401;09/11/2021 00:00;9084,00;5.84;1914,00;92,00;57.7
401;09/11/2021 00:00;9084,00;5.77;1908,00;92,00;58.52
401;09/11/2021 00:00;9084,00;5.6;1941,00;92,00;61.59
401;09/11/2021 00:00;9084,00;5.8;1937,00;92,00;59.6
401;09/11/2021 00:00;9084,00;6.07;1943,00;92,00;56.46
401;09/11/2021 00:00;9084,00;5.99;1952,00;92,00;57.12
401;09/11/2021 00:00;9084,00;5.93;1950,00;92,00;58.87
401;09/11/2021 00:00;9084,00;5.97;1938,00;92,00;58.22
401;09/11/2021 00:00;9084,00;5.89;1916,00;92,00;59.09
401;09/11/2021 00:00;9084,00;5.81;1942,00;92,00;61.83
401;09/11/2021 00:00;9084,00;5.9;1938,00;92,00;57.03
401;09/11/2021 00:00;9084,00;5.84;1923,00;92,00;59.3
401;09/11/2021 00:00;9084,00;5.97;1934,00;91,00;58.57
401;09/11/2021 00:00;9084,00;5.81;1922,00;91,00;59.33
401;09/11/2021 00:00;9084,00;5.68;1925,00;91,00;59.49
401;09/11/2021 00:00;9084,00;5.98;1918,00;91,00;56.13
401;09/11/2021 00:00;9084,00;5.74;1947,00;91,00;58.22
401;09/11/2021 00:00;9084,00;5.93;1943,00;91,00;58.33
401;09/11/2021 00:00;9084,00;5.96;1941,00;91,00;58.02
401;09/11/2021 00:00;9084,00;5.9;1922,00;91,00;58.58
401;09/11/2021 00:00;9084,00;5.98;1913,00;91,00;58.08
401;09/11/2021 00:00;9084,00;5.81;1928,00;91,00;60.35
401;09/11/2021 00:00;9084,00;5.94;1923,00;91,00;56.22
401;09/11/2021 00:00;9084,00;5.93;1932,00;91,00;55.58
401;09/11/2021 00:00;9084,00;5.92;1928,00;90,00;56.58
401;09/11/2021 00:00;9084,00;5.95;1921,00;90,00;55.48
401;09/11/2021 00:00;9084,00;5.65;1927,00;90,00;57.58
401;09/11/2021 00:00;9084,00;5.91;1916,00;90,00;57.5
401;09/11/2021 00:00;9084,00;6.02;1914,00;90,00;56.72
401;09/11/2021 00:00;9084,00;5.87;1930,00;90,00;57.11
401;09/11/2021 00:00;9084,00;5.6;1873,00;90,00;60.63
401;09/11/2021 00:00;9084,00;6.01;1970,00;90,00;55.62
401;09/11/2021 00:00;9084,00;5.7;1950,00;90,00;60.05
401;09/11/2021 00:00;9084,00;6.11;1931,00;90,00;55.25
401;09/11/2021 00:00;9084,00;6.1;1955,00;90,00;53.09
401;09/11/2021 00:00;9084,00;5.66;1919,00;90,00;58.81
401;09/11/2021 00:00;9084,00;5.69;1932,00;90,00;57.73
401;09/11/2021 00:00;9084,00;5.99;1929,00;89,00;55.18
401;09/11/2021 00:00;9084,00;6.04;1927,00;89,00;55.15
401;09/11/2021 00:00;9084,00;5.86;1922,00;89,00;57.09
401;09/11/2021 00:00;9084,00;6.03;1917,00;89,00;54.36
401;09/11/2021 00:00;9084,00;5.95;1958,00;89,00;55.3
401;09/11/2021 00:00;9084,00;6.05;1963,00;89,00;54.74
401;09/11/2021 00:00;9084,00;6.05;1941,00;89,00;55.28
401;09/11/2021 00:00;9084,00;5.97;1918,00;89,00;56.52
401;09/11/2021 00:00;9084,00;6.1;1936,00;89,00;54.03
401;09/11/2021 00:00;9084,00;6.07;1944,00;89,00;54.98
401;09/11/2021 00:00;9084,00;6.03;1929,00;89,00;55.27
401;09/11/2021 00:00;9084,00;5.91;1941,00;89,00;55.8
401;09/11/2021 00:00;9084,00;5.99;1932,00;89,00;55.33
401;09/11/2021 00:00;9084,00;6,00;1923,00;89,00;54.77
401;09/11/2021 00:00;9084,00;5.9;1925,00;89,00;56.36
401;09/11/2021 00:00;9084,00;5.89;1938,00;89,00;56.06
401;09/11/2021 00:00;9084,00;5.93;1908,00;88,00;55.35
401;09/11/2021 00:00;9084,00;5.98;1900,00;88,00;56.04
401;09/11/2021 00:00;9084,00;6.08;1952,00;88,00;55.1
401;09/11/2021 00:00;9084,00;6.03;1941,00;88,00;55.17
401;09/11/2021 00:00;9084,00;5.89;1925,00;88,00;56.58
401;09/11/2021 00:00;9084,00;5.95;1930,00;88,00;57.24
401;09/11/2021 00:00;9084,00;6.02;1958,00;88,00;55.32
401;09/11/2021 00:00;9084,00;6.04;1934,00;88,00;55.9
401;09/11/2021 00:00;9084,00;6.06;1931,00;88,00;55.24
401;09/11/2021 00:00;9084,00;5.99;1930,00;88,00;56.98
401;09/11/2021 00:00;9084,00;5.68;1924,00;88,00;57.69
401;09/11/2021 00:00;9084,00;5.99;1929,00;88,00;54.18
401;09/11/2021 00:00;9084,00;6.08;1936,00;88,00;53.85
401;09/11/2021 00:00;9084,00;5.78;1923,00;88,00;58.33
401;09/11/2021 00:00;9084,00;6.02;1945,00;88,00;55.54
401;09/11/2021 00:00;9084,00;6.06;1942,00;87,00;54.93
401;09/11/2021 00:00;9084,00;5.75;1927,00;87,00;59.69
401;09/11/2021 00:00;9084,00;6.09;1933,00;87,00;54.59
401;09/11/2021 00:00;9084,00;5.84;1951,00;87,00;57.74
401;09/11/2021 00:00;9084,00;5.21;1930,00;87,00;53.15
401;09/11/2021 00:00;9084,00;5.15;1954,00;87,00;48.54
401;09/11/2021 00:00;9084,00;5.15;1942,00;88,00;50.25
401;09/11/2021 00:00;9084,00;4.59;1935,00;88,00;51.18
401;09/11/2021 00:00;9084,00;4.56;1921,00;88,00;42.35
401;09/11/2021 00:00;9084,00;4.09;1687,00;88,00;47.35
401;09/11/2021 00:00;9084,00;4.14;1922,00;87,00;40.23
401;09/11/2021 00:00;9084,00;3.99;1920,00;87,00;41.09
401;09/11/2021 00:00;9084,00;3.67;1937,00;86,00;49.79
401;09/11/2021 00:00;9084,00;3.43;1807,00;86,00;53.98
401;09/11/2021 00:00;121,00;2.64;2221,00;88,00;27.1
*NAO_DEFINIDO*;10/11/2021 00:00;121,00;2.26;2003,00;89,00;34.43
401;10/11/2021 00:00;121,00;3.27;2193,00;89,00;43.35
401;10/11/2021 00:00;121,00;3.22;2176,00;89,00;42.87
401;10/11/2021 00:00;121,00;3.91;2207,00;89,00;42.93
401;10/11/2021 00:00;121,00;4.48;2189,00;89,00;42.98
401;10/11/2021 00:00;121,00;4.23;2173,00;89,00;43.15
401;10/11/2021 00:00;121,00;4.14;2210,00;89,00;43.06
401;10/11/2021 00:00;121,00;4.43;2195,00;89,00;42.95
401;10/11/2021 00:00;121,00;4.45;2188,00;89,00;42.91
401;10/11/2021 00:00;121,00;4.52;2186,00;89,00;42.87
401;10/11/2021 00:00;121,00;4.48;2180,00;89,00;43.35
401;10/11/2021 00:00;460,00;6.63;1902,00;98,00;61.09
401;10/11/2021 00:00;460,00;6.55;1886,00;98,00;59.85
401;10/11/2021 00:00;460,00;4.59;1859,00;99,00;71.92
401;10/11/2021 00:00;460,00;3.32;1843,00;99,00;76.05
401;10/11/2021 00:00;460,00;5.93;1877,00;99,00;71.21
401;10/11/2021 00:00;460,00;6.46;1887,00;99,00;65.31
401;10/11/2021 00:00;460,00;5.05;1867,00;99,00;74.47
401;10/11/2021 00:00;460,00;5.17;1843,00;99,00;74.61
401;10/11/2021 00:00;460,00;6.68;1887,00;99,00;58.46
401;10/11/2021 00:00;460,00;5.89;1884,00;99,00;68.03
401;10/11/2021 00:00;460,00;5.53;1899,00;99,00;71.94
401;10/11/2021 00:00;460,00;5.19;1856,00;99,00;74.37
401;10/11/2021 00:00;460,00;6.12;1900,00;99,00;63.7
401;10/11/2021 00:00;460,00;5.15;1891,00;99,00;72.94
401;10/11/2021 00:00;460,00;5.94;1876,00;99,00;69.74
